id,estimate_version_id,cost_code_id,assembly_id,cbs_node_id,wbs_node_id,quantity,amount,sort_order,notes,created_at,price_date,price_location,hsp_snapshot,provenance_captured
c508a0b7-3987-4b0c-941b-df8d413923f1,e35e1f5d-095d-4659-b36e-c7b78327aa8a,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:15.017Z,,,,false
cd733ac8-a91f-4506-b9b7-beadb7c1ee2a,e68f2325-c8f6-49db-8654-a74fcd553658,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:15.442Z,,,,false
4dfbd36f-73bd-4b49-838f-62d36bb3dc52,5c971c32-bbb5-498b-ad09-cb1d2abc323e,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:15.663Z,,,,false
b5bb4fb9-057a-4aaf-9f06-213a6dbfa7d0,1f71f0cc-cf6d-4eb1-b9f1-177bb5ad3c9d,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:16.710Z,,,,false
44556873-5b77-466a-b404-adc1ec63499c,71270680-02c3-4548-a58d-e8373a5693bb,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:17.244Z,,,,false
865bf3e4-0242-4781-bcb0-41074edf679b,71270680-02c3-4548-a58d-e8373a5693bb,c383dd94-afcf-4959-9418-743efb8f95e8,,,,5.0000,1000.00,0,,2026-07-25T07:59:17.728Z,,,,false
e9e4ce3c-9e3f-4b65-baff-c3352ccbaf65,7f55318a-dd21-4999-b2b6-d20c043681b6,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:37.015Z,,,,false
2d49024c-8783-43d7-a05b-30064e9e94d3,0c6b7fc2-56d5-4717-8948-6e7291483c6e,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:37.867Z,,,,false
ea99d973-dda1-4a01-93ce-4e8cb07d187d,a7677de6-fea6-45df-9c26-9217bcab0b6a,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:38.837Z,,,,false
77f450bb-6591-49ac-b9d5-8caa1a802610,a3829913-9d07-4664-b17f-f090d28fbdf5,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:39.311Z,,,,false
a30a038c-d356-4eeb-951b-6fefb0e79207,c4411760-a863-49cf-9705-cac1f3972416,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:39.579Z,,,,false
426732ba-f7dd-4807-8afe-f6a21fe6ce05,96751cb1-bd92-43ef-b7a1-8148934de525,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:40.637Z,,,,false
7daa0c5b-70ec-4506-9864-971cca47a95b,d736857d-85d6-47a4-8c29-e586121ca818,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T07:59:41.185Z,,,,false
d68328c1-d8ba-43d8-b321-ac459078a3ba,d736857d-85d6-47a4-8c29-e586121ca818,c383dd94-afcf-4959-9418-743efb8f95e8,,,,5.0000,1000.00,0,,2026-07-25T07:59:41.648Z,,,,false
b5317a25-8081-4b69-8f21-a060f62f831f,abd9979f-dd6b-426e-b314-5399dab03559,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:03:31.137Z,,,,false
ba6ba8d6-3fad-4a93-b5b4-8a6c706c55f9,c1a9a6d8-f6a1-43ef-9bfa-18a99048bf2a,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:03:36.137Z,,,,false
b05fb020-0f21-4162-a31b-078a956f9c61,f716ea5a-2bf9-414e-8c20-e77890976cea,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:03:41.539Z,,,,false
0ce84843-b48b-45b6-baba-fd2e31570d7c,17617610-1bc5-4893-a221-c3a1406e1283,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:03:44.266Z,,,,false
e46a65c6-ff02-4630-bd01-afdfb0271b19,e50394fc-69b2-4351-9363-1385aa79a1c0,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:03:45.911Z,,,,false
fdab911e-3c70-47b0-875b-b31e11b19c3f,a282a1e4-c33c-4755-b979-b3a758897e93,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:03:52.712Z,,,,false
c4f2317f-661a-42b4-b39c-5972538b65d4,67e261a8-3e1b-4ed3-a793-96e42f3352ce,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:03:56.774Z,,,,false
c812b30b-771b-436d-a7b5-3b3042f1bfa4,67e261a8-3e1b-4ed3-a793-96e42f3352ce,c383dd94-afcf-4959-9418-743efb8f95e8,,,,5.0000,1000.00,0,,2026-07-25T08:03:59.877Z,,,,false
82621e58-f53e-4a79-977f-9c5440a4c81d,dae60d7c-0037-49d0-82b7-a4c772d61abf,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:11:15.506Z,,,,false
2e62ed4e-b626-4f63-bbe9-4506032abff3,bb2a93d2-b412-4bd8-9499-3bec9fc5aa54,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:11:21.005Z,,,,false
d983c57e-4d85-428f-b9f5-3c4501db4be9,f986d9d5-f6ae-4dd6-8486-9c5612217aa6,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:11:25.937Z,,,,false
56c5422d-93f6-4a0e-bbe7-560c247dadaf,28092361-9b13-42be-8da0-862b66e199ba,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:11:28.757Z,,,,false
82df54d1-dd1b-43df-b261-ac2bf8307d7c,8f2b556b-2a99-480f-99be-66f4506b5316,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:11:30.445Z,,,,false
2498800e-c910-4af2-b3e6-f2bfbe1c032d,fe43e4b7-bd45-468d-8679-78c6008153c3,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:11:38.020Z,,,,false
53871e52-613a-44a0-b6d6-5779f9454955,3fb00040-092b-48c8-8dc6-6ae00047cb6c,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:11:41.835Z,,,,false
b2af834b-98cf-481f-983f-744a50011f2f,3fb00040-092b-48c8-8dc6-6ae00047cb6c,c383dd94-afcf-4959-9418-743efb8f95e8,,,,5.0000,1000.00,0,,2026-07-25T08:11:45.164Z,,,,false
80d2050e-f001-4354-83e5-516b1868d734,7f7c30e9-29c3-463b-a2fd-800c8b2ff3c9,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,1000000.00,0,,2026-07-25T08:53:20.148Z,,,,false
244f9d2c-d6d7-4aeb-95b9-603a827bdaee,7f7c30e9-29c3-463b-a2fd-800c8b2ff3c9,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,2500000.00,0,,2026-07-25T08:53:20.201Z,,,,false
e95239b8-9ac8-4929-b79f-702f7e622a2a,7f7c30e9-29c3-463b-a2fd-800c8b2ff3c9,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,500000.00,0,,2026-07-25T08:53:20.225Z,,,,false
51afe386-d16c-4479-8b1f-633b9722cafb,257e9ab7-738d-4f21-8d43-5ba752f3d1f1,c383dd94-afcf-4959-9418-743efb8f95e8,,,,7.0000,9999999.00,0,,2026-07-25T08:53:22.587Z,,,,false
06be89a3-8213-40cf-94a4-e23c30815e1a,4100c87e-e2a0-4587-8131-6f8435eca135,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:22.866Z,,,,false
ed3b95a1-2f1d-4e86-9942-3a91c3d6c7cf,393c1e68-2064-486e-9c14-1e4ca3200de8,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:23.392Z,,,,false
e55607f2-b9d5-48c5-809b-eb18fd43b0f2,43c6b93e-e752-49e4-b365-8fc3dec0e8f3,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:24.261Z,,,,false
a7c53d2f-65b5-4a01-8b19-8e62026ace01,68f81002-cff7-4a95-b67d-068c39a92162,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:24.663Z,,,,false
e3a73639-9570-4ec0-b2f5-90c35dd18963,079222f3-426e-4156-9dd4-6fab1e21d38e,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:24.898Z,,,,false
8bebc6bc-dbc5-4e11-b17a-73ce4bab8dea,1d9dfe90-bc84-4d82-88e8-991a3b00ca0d,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:25.976Z,,,,false
de406896-c4d2-439c-9b4e-e7376851429d,e1b08497-c64e-4413-bba0-502e1c3754a3,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:26.954Z,,,,false
5a80a92d-6121-4447-a9b0-a0e460743d9d,e1b08497-c64e-4413-bba0-502e1c3754a3,c383dd94-afcf-4959-9418-743efb8f95e8,,,,5.0000,1000.00,0,,2026-07-25T08:53:27.432Z,,,,false
856ff6ed-4ac4-4ff4-a2c4-66615a198e0c,98378e33-cd26-4ce9-b96b-9947fc0759ec,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,1000000.00,0,,2026-07-25T08:53:37.188Z,,,,false
760e0b70-5d92-4ef5-8994-521d7d41a480,98378e33-cd26-4ce9-b96b-9947fc0759ec,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,2500000.00,0,,2026-07-25T08:53:37.213Z,,,,false
b5a14409-2ed7-4c55-85a1-3d6d6bf71183,98378e33-cd26-4ce9-b96b-9947fc0759ec,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,500000.00,0,,2026-07-25T08:53:37.236Z,,,,false
832c5e14-120d-4fbd-b5a2-0c192a5843de,6bfd4882-4e17-48e8-ad74-f524095c8b78,c383dd94-afcf-4959-9418-743efb8f95e8,,,,7.0000,9999999.00,0,,2026-07-25T08:53:37.542Z,,,,false
39502666-9937-4b13-b90f-2abfe46bc593,bfd410ca-c9d8-4055-9c01-59455d07383b,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:37.815Z,,,,false
0bbcce9c-559e-420c-898a-e4054e55bde1,c2f46c8d-2106-4d92-b351-c72a2248a9a4,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:38.304Z,,,,false
a8491ec7-5c2b-4365-a91b-f2f5622efc31,7fdd3d2c-11b3-4b99-bba2-808fd040b563,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:39.262Z,,,,false
dfbc5d3c-3145-4e7a-b3b4-24acc205942b,6940bc4c-0e9c-46eb-971d-f54ad51aa6d2,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:39.718Z,,,,false
26c782d7-3e18-43d2-9ee7-baafaf599de1,50bfd042-10aa-4abd-8c21-2967af0e92f5,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:39.988Z,,,,false
9dcd3835-66c7-42a1-b499-5624fff8f704,a7dd9160-ebdb-4f69-bf53-e066794386fb,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:41.013Z,,,,false
a32911c0-8222-47f1-ac03-374002d28c5c,f5c81ead-1c17-4114-9120-dfd58ef6d9ec,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:53:41.504Z,,,,false
24f0cc28-bab8-484d-9033-e9e102b0853f,f5c81ead-1c17-4114-9120-dfd58ef6d9ec,c383dd94-afcf-4959-9418-743efb8f95e8,,,,5.0000,1000.00,0,,2026-07-25T08:53:41.976Z,,,,false
822c7dd3-2521-4e58-bd88-36a811a2b004,9b1cb510-ea5a-4f2e-9c71-86d9bde5ca45,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,1000000.00,0,,2026-07-25T08:56:49.842Z,,,,false
c6aa8517-7a3d-4f80-9997-70151823c476,9b1cb510-ea5a-4f2e-9c71-86d9bde5ca45,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,2500000.00,0,,2026-07-25T08:56:50.077Z,,,,false
5d30f3ef-3824-4c27-9a8e-48ec2c684611,9b1cb510-ea5a-4f2e-9c71-86d9bde5ca45,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,500000.00,0,,2026-07-25T08:56:50.307Z,,,,false
9a05ae03-326e-471f-948b-c0cb92ab2fbf,f8b2d0f1-dcc1-439b-8a88-812c904998ec,c383dd94-afcf-4959-9418-743efb8f95e8,,,,7.0000,9999999.00,0,,2026-07-25T08:56:53.511Z,,,,false
906c0f76-5693-4c35-af2f-709718b3a79d,b64d6c9d-a052-4b74-87b6-a3a4665eb4b3,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:56:56.233Z,,,,false
f8ae21be-89d3-48cb-bdc3-e59e54b6f235,317ed042-89fd-4a32-9cf7-d01fb34049d3,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:57:02.523Z,,,,false
e2bfb3f4-d6c3-4f6c-a9be-ceb487f96fba,f9817c3c-36c2-4603-a34c-19f518b691f4,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:57:11.040Z,,,,false
4a14ff08-013c-4c31-ac02-74e0d520b67f,d2492ef1-42b7-4e78-9ae9-c87e55ec5aa5,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:57:14.583Z,,,,false
bd48e95c-ef50-484b-892a-1f36b992a8f3,60dc9506-b6cc-4a0e-93ea-ee185a57a7db,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:57:16.433Z,,,,false
589d8596-d939-4fc6-938d-d3b063e47847,9fbea44e-8ef6-4968-9bc1-14eca9c01d86,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:57:28.034Z,,,,false
9265cb3f-e216-479c-bf7e-cbdbdff2502d,5ffbd356-ce71-48e4-89e8-e82b2b27c4d5,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T08:57:33.110Z,,,,false
0a45b5f4-cba8-46b6-92db-9931a9f0583e,5ffbd356-ce71-48e4-89e8-e82b2b27c4d5,c383dd94-afcf-4959-9418-743efb8f95e8,,,,5.0000,1000.00,0,,2026-07-25T08:57:36.467Z,,,,false
853259a4-ed9f-40c2-9d8e-90d1e911017d,b51624ed-f37f-4542-9552-ea416e13d538,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,1000000.00,0,,2026-07-25T09:06:24.058Z,,,,false
6c0fbd61-0a63-4756-9c27-2e5125c578d8,b51624ed-f37f-4542-9552-ea416e13d538,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,2500000.00,0,,2026-07-25T09:06:24.237Z,,,,false
41b714e7-8b8c-487d-a166-71c61b1e35ff,b51624ed-f37f-4542-9552-ea416e13d538,c383dd94-afcf-4959-9418-743efb8f95e8,,,,1.0000,500000.00,0,,2026-07-25T09:06:24.408Z,,,,false
b8c79f8c-93ef-40a6-b76b-d38efaa306cb,edd32bcc-44db-49f5-9a90-86adf093631e,c383dd94-afcf-4959-9418-743efb8f95e8,,,,7.0000,9999999.00,0,,2026-07-25T09:06:26.765Z,,,,false
4ad0c244-fb7c-47a5-aa88-4de4fa3a6db9,6ffe1fe1-e6a0-431b-8424-77e682fb2b08,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T09:06:28.326Z,,,,false
40e526df-e90a-4424-bdbc-7b1933b84115,788ce575-9097-4ec7-a19c-1d5da3a2f0e6,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T09:06:31.700Z,,,,false
8c714510-02ce-4b16-9067-761d0a86c4c0,cbbbf5e5-db03-4dc9-ab84-c1310d861bb6,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T09:06:35.912Z,,,,false
0d955fc9-62a7-4589-a1f3-e617a1ae46c1,213923c0-3cbf-4e75-a98c-521e02738ff4,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T09:06:38.759Z,,,,false
936b6e53-375a-4e9f-bf81-3398686fde32,7a1d867d-aee7-4a43-a701-1e6fb002db5f,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T09:06:40.092Z,,,,false
8298d9c2-ed7d-48b6-9605-77d61783e0b9,3e9ef5b0-19c6-455c-bf62-1f094b05b9e6,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T09:06:45.750Z,,,,false
1056dda7-4cb5-4cff-9452-1b25304dbe25,83162cdb-5a5e-4bd5-8809-13e03e8ea92e,c383dd94-afcf-4959-9418-743efb8f95e8,,,,10.0000,5000000.00,0,,2026-07-25T09:06:48.755Z,,,,false
0fd79f29-be29-436e-90a3-65a91263a2ac,83162cdb-5a5e-4bd5-8809-13e03e8ea92e,c383dd94-afcf-4959-9418-743efb8f95e8,,,,5.0000,1000.00,0,,2026-07-25T09:06:51.742Z,,,,false
